STATION_NUMBER	STATION_NAME	PROV_TERR_STATE_LOC	HYD_STATUS
09AD001	NISUTLIN RIVER ABOVE WOLF RIVER	YT	Discontinued
09AD002	SIDNEY CREEK AT KILOMETRE 46 SOUTH CANOL ROAD	YT	Active
09AE001	TESLIN RIVER NEAR TESLIN	YT	Discontinued
09AE002	TESLIN LAKE AT TESLIN	YT	Active
09AE003	SWIFT RIVER NEAR SWIFT RIVER	BC	Active
09AE004	GLADYS RIVER AT OUTLET OF GLADYS LAKE	YT	Discontinued
09AE006	MORELY RIVER AT KM 1251 ALASKA HIGHWAY	YT	Active
09AF001	TESLIN RIVER NEAR WHITEHORSE	YT	Discontinued
09AG001	BIG SALMON RIVER NEAR CARMACKS	YT	Active
09AG002	QUIET LAKE AT KILOMETRE 98 SOUTH CANOL ROAD	YT	Active
09AG003	SOUTH BIG SALMON RIVER BELOW LIVINGSTONE CREEK	YT	Discontinued
09AH001	YUKON RIVER AT CARMACKS	YT	Active
09AH003	BIG CREEK NEAR THE MOUTH	YT	Active
09AH004	NORDENSKIOLD RIVER BELOW ROWLINSON CREEK	YT	Active
09AH005	DRURY CREEK AT KM 469 ROBERT CAMPBELL HIGHWAY	YT	Active
09BA001	ROSS RIVER AT ROSS RIVER	YT	Active
09BA002	PELLY RIVER BELOW FORTIN CREEK	YT	Discontinued
09BB001	SOUTH MACMILLAN RIVER AT KILOMETRE 407 CANOL ROAD	YT	Active
09BB002	MACMILLAN RIVER NEAR THE MOUTH	YT	Discontinued
09BC001	PELLY RIVER AT PELLY CROSSING	YT	Active
09BC002	PELLY RIVER AT ROSS RIVER	YT	Active
09BC003	ROSE CREEK BELOW FARO CREEK	YT	Discontinued
09BC004	PELLY RIVER BELOW VANGORDA CREEK	YT	Active
09BC005	TAY RIVER NEAR THE MOUTH	YT	Discontinued
09CA001	KLUANE LAKE NEAR BURWASH LANDING	YT	Active
09CA002	KLUANE RIVER AT OUTLET OF KLUANE LAKE	YT	Active
09CA003	DONJEK RIVER BELOW KLUANE RIVER	YT	Discontinued
09CA004	DUKE RIVER NEAR THE MOUTH	YT	Active
09CA006	NISLING RIVER BELOW ONION CREEK	YT	Active
09CB001	WHITE RIVER AT KILOMETRE 1881.6 ALASKA HIGHWAY	YT	Active
09CB002	SNAG CREEK AT KM 1945.6 ALASKA HIGHWAY	YT	Discontinued
09CD001	YUKON RIVER ABOVE WHITE RIVER	YT	Active
09DA001	HESS RIVER ABOVE EMERALD CREEK	YT	Active
09DB001	BEAVER RIVER BELOW MATSON CREEK	YT	Active
09DC001	MAYO RIVER NEAR MAYO	YT	Discontinued
09DC002	STEWART RIVER AT MAYO	YT	Discontinued
09DC003	STEWART RIVER ABOVE FRASER FALLS	YT	Discontinued
09DC004	WAREHAM LAKE AT HEADGATE	YT	Discontinued
09DC005	MAYO LAKE NEAR THE OUTLET	YT	Active
09DC006	STEWART RIVER NEAR MAYO	YT	Active
09DD002	STEWART RIVER AT STEWART CROSSING	YT	Discontinued
09DD003	STEWART RIVER AT THE MOUTH	YT	Active
09DD004	MCQUESTEN RIVER NEAR THE MOUTH	YT	Active
09EA003	KLONDIKE RIVER ABOVE BONANZA CREEK	YT	Active
09EA004	NORTH KLONDIKE RIVER NEAR THE MOUTH	YT	Active
09EA005	LITTLE SOUTH KLONDIKE RIVER BELOW ROSS CREEK	YT	Active
09EA006	KLONDIKE RIVER AT ROCK CREEK	YT	Active
09EB001	YUKON RIVER AT DAWSON	YT	Active
09EB002	YUKON RIVER AT STEWART RIVER	YT	Discontinued
09EB003	INDIAN RIVER ABOVE THE MOUTH	YT	Active
09EB004	SIXTY MILE RIVER NEAR THE MOUTH	YT	Active
09EC001	CLINTON CREEK ABOVE WOLVERINE CREEK	YT	Discontinued
09EC002	FORTYMILE RIVER NEAR THE MOUTH	YT	Discontinued
09ED001	YUKON RIVER AT EAGLE	AK	Active
09FA001	WHITESTONE RIVER NEAR THE MOUTH	YT	Active
09FB001	PORCUPINE RIVER BELOW BELL RIVER	YT	Discontinued
09FB002	EAGLE RIVER AT DEMPSTER HIGHWAY BRIDGE	YT	Active
09FB003	SISTER CREEK AT KM 426 DEMPSTER HIGHWAY	YT	Active
09FC001	OLD CROW RIVER NEAR THE MOUTH	YT	Active
09FD001	PORCUPINE RIVER AT OLD CROW	YT	Discontinued
09FD002	PORCUPINE RIVER NEAR INTERNATIONAL BOUNDARY	YT	Active
09FD003	PORCUPINE RIVER BELOW OLD CROW RIVER	YT	Active
10AA001	LIARD RIVER AT UPPER CROSSING	YT	Active
10AA002	TOM CREEK AT KILOMETRE 34.9 ROBERT CAMPBELL HIGHWAY	YT	Discontinued
10AA004	RANCHERIA RIVER NEAR THE MOUTH	YT	Active
10AA005	BIG CREEK AT KM 1084.8 ALASKA HIGHWAY	YT	Active
10AA006	LIARD RIVER BELOW SCURVY CREEK	YT	Active
10AB001	FRANCES RIVER NEAR WATSON LAKE	YT	Active
10AB002	FRANCES LAKE AT KILOMETRE 171.4 ROBERT CAMPBELL HIGHWAY	YT	Discontinued
10AB003	KING CREEK AT KILOMETRE 20.9 NAHANNI RANGE ROAD	YT	Discontinued
10AC001	DEASE LAKE NEAR TELEGRAPH CREEK	BC	Discontinued
10AC002	DEASE RIVER AT MCDAME	BC	Discontinued
10AC003	DEASE RIVER AT OUTLET OF DEASE LAKE	BC	Discontinued
10AC004	BLUE RIVER NEAR THE MOUTH	BC	Discontinued
10AC005	COTTONWOOD RIVER ABOVE BASS CREEK	BC	Active
10AC006	DEASE RIVER NEAR THE MOUTH	BC	Discontinued
10AD001	HYLAND RIVER NEAR LOWER POST	BC	Discontinued
10AD002	HYLAND RIVER AT KILOMETRE 108.5 NAHANNI RANGE ROAD	YT	Active
10BA001	TURNAGAIN RIVER ABOVE SANDPILE CREEK	BC	Discontinued
10BB001	KECHIKA RIVER AT THE MOUTH	BC	Discontinued
10BB002	KECHIKA RIVER ABOVE BOYA CREEK	BC	Discontinued
10BC001	COAL RIVER AT THE MOUTH	BC	Discontinued
10BD001	BEAVER RIVER BELOW WHITEFISH RIVER	YT	Active
10BE001	LIARD RIVER AT LOWER CROSSING	BC	Active
10BE002	RACING RIVER NEAR FORT NELSON	BC	Discontinued
10BE004	TOAD RIVER ABOVE NONDA CREEK	BC	Active
10BE005	LIARD RIVER ABOVE BEAVER RIVER	BC	Discontinued
10BE006	LIARD RIVER ABOVE KECHIKA RIVER	BC	Discontinued
10BE007	TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY	BC	Active
10BE008	GEDDES CREEK AT THE MOUTH	BC	Discontinued
10BE009	TEETER CREEK NEAR THE MOUTH	BC	Active
10BE010	TOAD RIVER NEAR THE MOUTH	BC	Discontinued
10BE011	GRAYLING RIVER NEAR THE MOUTH	BC	Discontinued
10BE012	RABBIT RIVER NEAR THE MOUTH	BC	Discontinued
10BE013	SMITH RIVER NEAR THE MOUTH	BC	Active
10CA001	FONTAS RIVER NEAR THE MOUTH	BC	Active
10CB001	SIKANNI CHIEF RIVER NEAR FORT NELSON	BC	Active
10CC002	FORT NELSON RIVER ABOVE MUSKWA RIVER	BC	Discontinued
10CD001	MUSKWA RIVER NEAR FORT NELSON	BC	Active
10CD002	PARKER CREEK NEAR THE MOUTH	BC	Discontinued
10CD003	RASPBERRY CREEK NEAR THE MOUTH	BC	Active
10CD004	BOUGIE CREEK AT KILOMETRE 368 ALASKA HIGHWAY	BC	Active
10CD005	ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY	BC	Active
10CD006	PROPHET RIVER ABOVE CHEVES CREEK	BC	Discontinued
10DA001	PETITOT RIVER BELOW HIGHWAY NO. 77	BC	Active
10DB001	LABICHE RIVER AT YUKON/BC BOUNDARY	YT	Active
10EA002	FLAT RIVER AT CANTUNG CAMP	NT	Discontinued
10EA003	FLAT RIVER NEAR THE MOUTH	NT	Active
10EA004	FLAT RIVER AT TUNGSTEN AIRSTRIP	NT	Discontinued
10EB001	SOUTH NAHANNI RIVER ABOVE VIRGINIA FALLS	NT	Active
10EB002	MAC CREEK NEAR THE MOUTH	NT	Discontinued
10EB003	LENED CREEK ABOVE LITTLE NAHANNI RIVER	NT	Discontinued
10EC001	SOUTH NAHANNI RIVER ABOVE CLAUSEN CREEK	NT	Discontinued
10EC002	PRAIRIE CREEK AT CADILLAC MINE	NT	Discontinued
10EC003	PRAIRIE CREEK AT CADILLAC MINE - SITE TWO	NT	Active
10ED001	LIARD RIVER AT FORT LIARD	NT	Active
10ED002	LIARD RIVER NEAR THE MOUTH	NT	Active
10ED003	BIRCH RIVER AT HIGHWAY NO. 7	NT	Active
10ED004	RABBIT CREEK BELOW HIGHWAY NO. 7	NT	Discontinued
10ED005	MILE 14 CREEK AT HIGHWAY NO. 7	NT	Discontinued
10ED006	RABBIT CREEK AT HIGHWAY NO. 7	NT	Discontinued
10ED007	BLACKSTONE RIVER AT HIGHWAY NO. 7	NT	Active
10ED008	LIARD RIVER AT LINDBERG LANDING	NT	Discontinued
10ED009	SCOTTY CREEK AT HIGHWAY NO. 7	NT	Active
10ED010	GRAINGER R AT CANADIAN ZINC ROAD	NT	Active
10FA001	TROUT RIVER NEAR OUTLET OF TROUT LAKE	NT	Discontinued
10FA002	TROUT RIVER AT HIGHWAY NO. 1	NT	Active
10FB001	MACKENZIE RIVER NEAR FORT PROVIDENCE	NT	Active
10FB002	MACKENZIE RIVER AT RABBITSKIN RIVER	NT	Discontinued
10FB003	MACKENZIE RIVER AT HEAD-OF-THE-LINE	NT	Discontinued
10FB004	MACKENZIE RIVER AT MILLS LAKE	NT	Discontinued
10FB005	JEAN-MARIE RIVER AT HIGHWAY NO. 1	NT	Active
10FB006	MACKENZIE RIVER AT STRONG POINT	NT	Active
10FC001	PLATEAU CREEK NEAR WILLOW LAKE	NT	Discontinued
10GA001	ROOT RIVER NEAR THE MOUTH	NT	Active
10GB001	WILLOWLAKE RIVER BELOW METAHDALI CREEK	NT	Discontinued
10GB002	MACKENZIE RIVER AT CAMSELL BEND	NT	Discontinued
10GB003	MACKENZIE RIVER AT MCGERN ISLAND	NT	Discontinued
10GB004	MACKENZIE RIVER AT KILOMETRE 518	NT	Discontinued
10GB005	METAHDALI CREEK ABOVE WILLOWLAKE RIVER	NT	Discontinued
10GB006	WILLOWLAKE RIVER ABOVE METAHDALI CREEK	NT	Active
10GC001	MACKENZIE RIVER AT FORT SIMPSON	NT	Active
10GC002	HARRIS RIVER NEAR THE MOUTH	NT	Discontinued
10GC003	MARTIN RIVER AT HIGHWAY NO. 1	NT	Active
10GC004	MACKENZIE RIVER ABOVE LIARD RIVER	NT	Unknown
10GC005	SAHNDAA CREEK AT HIGHWAY NO. 1	NT	Discontinued
10GC006	MACKENZIE RIVER AT NDULEE CROSSING	NT	Discontinued
10GD001	SUNDOG CR NR KM 30 CANADIAN ZINC ROAD	NT	Active
10GD002	TETCELA R AT CANADIAN ZINC ROAD	NT	Active
10HA001	MACKENZIE RIVER AT OLD FORT POINT	NT	Discontinued
10HA002	TSICHU RIVER AT CANOL ROAD	NT	Discontinued
10HA003	TWITYA RIVER NEAR THE MOUTH	NT	Discontinued
10HA004	KEELE RIVER ABOVE TWITYA RIVER	NT	Active
10HB001	REDSTONE RIVER NEAR THE MOUTH	NT	Discontinued
10HB002	MACKENZIE RIVER AT KILOMETRE 681	NT	Discontinued
10HB003	WRIGLEY RIVER NEAR THE MOUTH	NT	Discontinued
10HB004	SILVERBERRY RIVER NEAR LITTLE DAL LAKE	NT	Discontinued
10HB005	REDSTONE RIVER 63 KM ABOVE THE MOUTH	NT	Active
10HC001	MACKENZIE RIVER NEAR WRIGLEY	NT	Discontinued
10HC002	MACKENZIE RIVER NEAR BLACKWATER RIVER	NT	Discontinued
10HC003	BIG SMITH CREEK NEAR HIGHWAY NO. 1	NT	Discontinued
10HC004	MACKENZIE RIVER AT KILOMETRE 710	NT	Discontinued
10HC005	BLACKWATER RIVER NEAR THE MOUTH	NT	Discontinued
10HC006	BLACKWATER RIVER AT OUTLET OF BLACKWATER LAKE	NT	Discontinued
10HC007	HODGSON CREEK NEAR THE MOUTH	NT	Discontinued
10HC008	OCHRE RIVER NEAR THE MOUTH	NT	Active
10JA001	GREAT BEAR LAKE AT PORT RADIUM	NT	Discontinued
10JA002	CAMSELL RIVER AT OUTLET OF CLUT LAKE	NT	Active
10JA004	ACASTA RIVER ABOVE LITTLE CRAPEAU LAKE	NT	Discontinued
10JB001	JOHNNY HOE RIVER ABOVE LAC STE. THERESE	NT	Active
10JC001	MACKENZIE RIVER AT NORMAN	NT	Discontinued
10JC002	GREAT BEAR LAKE AT FORT FRANKLIN	NT	Discontinued
10JC003	GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE	NT	Active
10JD001	HALDANE RIVER NEAR THE MOUTH	NT	Discontinued
10JD002	WHITEFISH RIVER NEAR THE MOUTH	NT	Active
10JE001	SLOAN RIVER NEAR THE MOUTH	NT	Discontinued
10JE002	GREAT BEAR LAKE AT HORNBY BAY	NT	Active
10KA001	MACKENZIE RIVER AT NORMAN WELLS	NT	Active
10KA002	MACKENZIE RIVER NEAR FORT NORMAN	NT	Discontinued
10KA003	BOSWORTH CREEK AT NORMAN WELLS	NT	Discontinued
10KA004	MACKENZIE RIVER AT KILOMETRE 853	NT	Discontinued
10KA005	SEEPAGE CREEK AT NORMAN WELLS	NT	Discontinued
10KA006	JUNGLE RIDGE CREEK NEAR THE MOUTH	NT	Active
10KA007	BOSWORTH CREEK NEAR NORMAN WELLS	NT	Active
10KA008	OSCAR CREEK NEAR NORMAN WELLS	NT	Active
10KA009	CANYON CREEK AT PIPELINE CROSSING	NT	Active
10KB001	CARCAJOU RIVER BELOW IMPERIAL RIVER	NT	Active
10KB901	CARCAJOU RIVER NEAR THE MOUTH	NT	Unknown
10KC001	MOUNTAIN RIVER BELOW CAMBRIAN CREEK	NT	Active
10KC901	MOUNTAIN RIVER NEAR THE MOUTH	NT	Unknown
10KD001	MACKENZIE RIVER AT SANS SAULT RAPIDS	NT	Active
10KD002	MACKENZIE RIVER AT THE RAMPARTS	NT	Discontinued
10KD003	MACKENZIE RIVER AT KILOMETRE 1070	NT	Discontinued
10KD004	RAMPARTS RIVER NEAR FORT GOOD HOPE	NT	Discontinued
10KD005	MACKENZIE RIVER ABOVE THE RAMPARTS	NT	Discontinued
10KD006	MACKENZIE RIVER IN THE RAMPARTS	NT	Discontinued
10KD007	MACKENZIE RIVER ABOVE SANS SAULT RAPIDS	NT	Discontinued
10KD008	MACKENZIE RIVER AT DUMIT ISLAND	NT	Discontinued
10KD009	CHICK CREEK ABOVE CHICK LAKE	NT	Active
10LA001	MACKENZIE RIVER NEAR ARCTIC RED RIVER	NT	Discontinued
10LA002	ARCTIC RED RIVER NEAR THE MOUTH	NT	Active
10LA004	WELDON CREEK NEAR THE MOUTH	NT	Discontinued
10LB001	MACKENZIE RIVER NEAR LITTLE CHICAGO	NT	Discontinued
10LB002	MACKENZIE RIVER AT KILOMETRE 1361	NT	Discontinued
10LB003	MACKENZIE RIVER AT KILOMETRE 1291	NT	Discontinued
10LB004	LOON RIVER NEAR THE ARCTIC CIRCLE	NT	Active
10LB005	TRAVAILLANT RIVER ABOVE TRAVAILLANT LAKE	NT	Active
10LB006	THUNDER RIVER NEAR THE MOUTH	NT	Active
10LB007	TIEDA RIVER NEAR THE MOUTH	NT	Active
10LC003	RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)	NT	Active
10LC004	CAMPBELL CREEK NEAR INUVIK	NT	Discontinued
10LC005	MACKENZIE RIVER AT KILOMETRE 1503	NT	Discontinued
10LC007	CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)	NT	Active
10LC008	MACKENZIE RIVER (MIDDLE CHANNEL) ABOVE NAPOIAK CHANNEL	NT	Discontinued
10LC009	CABIN CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)	NT	Discontinued
10LC010	BOOT CREEK NEAR INUVIK	NT	Discontinued
10LC011	MACKENZIE RIVER BELOW POINT SEPARATION	NT	Discontinued
10LC014	MACKENZIE RIVER AT ARCTIC RED RIVER	NT	Active
10LC017	HAVIKPAK CREEK NEAR INUVIK	NT	Active
10LC018	MACKENZIE RIVER (MIDDLE CHANNEL) ABOVE KUMAK CHANNEL	NT	Discontinued
10LC019	MACKENZIE RIVER (KUMAK CHANNEL) BELOW MIDDLE CHANNEL	NT	Active
10LC020	BIG LAKE AT TAGLU ISLAND	NT	Active
10LD001	MACKENZIE RIVER AT FORT GOOD HOPE	NT	Active
10LD002	JACKFISH CREEK NEAR FORT GOOD HOPE	NT	Discontinued
10LD004	HARE INDIAN RIVER NEAR FORT GOOD HOPE	NT	Active
10MA001	PEEL RIVER ABOVE CANYON CREEK	YT	Active
10MA002	OGILVIE RIVER AT KILOMETRE 197.9 DEMPSTER HIGHWAY	YT	Active
10MA003	BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP	YT	Active
10MB001	SNAKE RIVER ABOVE IRON CREEK	YT	Discontinued
10MB003	SNAKE RIVER NEAR THE MOUTH	YT	Discontinued
10MB004	BONNET PLUME RIVER ABOVE GILLESPIE CREEK	YT	Active
10MC002	PEEL RIVER ABOVE FORT MCPHERSON	NT	Active
10MC007	RAT RIVER NEAR FORT MCPHERSON	NT	Active
10MC008	MACKENZIE RIVER (MIDDLE CHANNEL) BELOW RAYMOND CHANNEL	NT	Active
10MC013	MACKENZIE RIVER (MIDDLE CHANNEL) NEAR LANGLEY ISLAND	NT	Discontinued
10MC022	PEEL RIVER AT FROG CREEK	NT	Active
10MD001	FIRTH RIVER NEAR THE MOUTH	YT	Active
10MD002	BABBAGE RIVER BELOW CARIBOU CREEK	YT	Active
10NA001	CARNWATH RIVER BELOW ANDREW RIVER	NT	Discontinued
10NC001	ANDERSON RIVER BELOW CARNWATH RIVER	NT	Active
10ND001	HANS CREEK NEAR INUVIK	NT	Discontinued
10ND002	TRAIL VALLEY CREEK NEAR INUVIK	NT	Active
10ND003	ZED CREEK NEAR INUVIK	NT	Discontinued
10ND004	HANS CREEK ABOVE ESKIMO LAKES	NT	Active
10ND005	FRESHWATER CREEK NEAR TUKTOYAKTUK	NT	Discontinued
10ND006	HUSKY LAKES (ESKIMO LAKES) AT ZED BAY	NT	Discontinued
10OB001	HORNADAY RIVER NEAR THE PARK BOUNDARY	NT	Active
10OC001	INMAN RIVER NEAR THE MOUTH	NU	Discontinued
10PA001	COPPERMINE RIVER BELOW DESTEFFANY LAKE	NT	Active
10PA002	YAMBA RIVER BELOW DARING LAKE	NT	Active
10PB001	COPPERMINE RIVER AT OUTLET OF POINT LAKE	NT	Active
10PB002	IZOK LAKE INFLOW	NU	Discontinued
10PB003	POINT LAKE NEAR THE OUTLET	NT	Active
10PC001	KENDALL RIVER NEAR OUTLET OF DISMAL LAKES	NU	Discontinued
10PC002	ATITOK CREEK NEAR DISMAL LAKES	NU	Discontinued
10PC003	COPPERMINE RIVER ABOVE BLOODY FALLS	NU	Discontinued
10PC004	COPPERMINE RIVER ABOVE COPPER CREEK	NU	Active
10PC005	FAIRY LAKE RIVER NEAR OUTLET OF NAPAKTULIK LAKE	NU	Active
10QA001	TREE RIVER NEAR THE MOUTH	NU	Active
10QB001	HOOD RIVER NEAR THE MOUTH	NU	Discontinued
10QC002	GORDON RIVER NEAR THE MOUTH	NU	Discontinued
10QD001	ELLICE RIVER NEAR THE MOUTH	NU	Active
10RA002	BAILLIE RIVER NEAR THE MOUTH	NU	Active
10RC001	BACK RIVER ABOVE HERMANN RIVER	NU	Active
10RC002	MEADOWBANK RIVER ABOVE NANAU LAKE	NU	Active
10SA001	UNNAMED RIVER AT OUTLET OF LAKE JEKYL	NU	Discontinued
10SA002	LORD LINDSAY RIVER ABOVE SANAGAK LAKE	NU	Discontinued
10SA003	LORD LINDSAY RIVER ABOVE WESTERN TRIBUTARY	NU	Discontinued
10SA004	UNNAMED EASTERN TRIBUTARY OF WROTTESLEY RIVER	NU	Discontinued
10SB001	HAYES RIVER ABOVE CHANTREY INLET	NU	Discontinued
10TF001	FRESHWATER CREEK NEAR CAMBRIDGE BAY	NU	Active
10TM001	ASTON RIVER ABOVE ASTON BAY	NU	Discontinued
10TM002	CUNNINGHAM RIVER ABOVE CUNNINGHAM INLET	NU	Discontinued
10TN001	LANG RIVER ABOVE PRINCE REGENT INLET	NU	Discontinued
10TN002	UNION RIVER AT OUTLET OF STANWELL-FLETCHER LAKE	NU	Discontinued
10TN003	WEST CRESWELL RIVER ABOVE CRESWELL BAY	NU	Discontinued
10UB001	MARCIL CREEK NEAR ARCTIC BAY	NU	Discontinued
10UE001	TULUGAK RIVER ON BROUGHTON ISLAND	NU	Discontinued
10UF001	DUVAL RIVER NEAR PANGNIRTUNG	NU	Discontinued
10UG001	MCKEAND RIVER NEAR THE NORTH CONFLUENCE	NU	Discontinued
10UG002	MCKEAND RIVER NEAR THE SOUTH CONFLUENCE	NU	Discontinued
10UH001	SYLVIA GRINNELL RIVER NEAR IQALUIT	NU	Active
10UH002	APEX RIVER AT APEX	NU	Active
10UH003	ANNA MARIE RIVER NEAR THE MOUTH	NU	Discontinued
10UH004	ARMSHOW RIVER NEAR THE MOUTH	NU	Discontinued
10UH005	ARMSHOW SOUTH RIVER AT OUTLET ARMSHOW SOUTH LAKE	NU	Discontinued
10UH006	ARMSHOW NORTH RIVER AT OUTLET ARMSHOW NORTH LAKE	NU	Discontinued
10UH007	BURTON RIVER AT BURTON LAKE	NU	Discontinued
10UH008	CANTLEY RIVER NEAR THE MOUTH	NU	Discontinued
10UH009	CORNELIA RIVER NEAR THE MOUTH	NU	Discontinued
10UH010	JAYNES RIVER AT THE OUTLET OF JAYNES LAKE	NU	Discontinued
10UH011	JORDAN RIVER NEAR THE MOUTH	NU	Discontinued
10UH012	INFLOW TO LAKE GERALDINE NEAR IQALUIT	NU	Active
10UH013	LAKE GERALDINE NEAR IQALUIT	NU	Active
10UJ001	SOPER RIVER NEAR KIMMIRUT (LAKE HARBOUR)	NU	Discontinued
10VB001	UNNAMED RIVER ABOVE KING POINT	NU	Discontinued
10VB002	UNNAMED RIVER ABOVE WEST ARM OF WEATHERALL BAY	NU	Discontinued
10VB004	UNNAMED RIVER ABOVE WARREN POINT	NU	Discontinued
10VC001	ALLEN RIVER NEAR THE MOUTH	NU	Discontinued
10VC002	MECHAM RIVER NEAR RESOLUTE	NU	Discontinued
10VC003	CALEDONIAN RIVER ABOVE BRACEBRIDGE INLET	NU	Discontinued
10VC004	UNNAMED RIVER ABOVE GOODSIR INLET	NU	Discontinued
10VC005	UNNAMED RIVER ABOVE ALLISON INLET	NU	Discontinued
10VC006	UNNAMED RIVER ABOVE BRACEBRIDGE INLET	NU	Discontinued
10VC007	UNNAMED RIVER NEAR SCHOMBERG POINT	NU	Discontinued
10VC008	MARSHALL RIVER ABOVE ASSISTANCE BAY	NU	Discontinued
10VC009	SNOWBLIND CREEK ABOVE LAURA LAKES	NU	Discontinued
10VC010	ELEANOR RIVER ABOVE ELEANOR LAKE	NU	Discontinued
10VC011	ABBOTT RIVER ABOVE MIDSHIPMAN BAY	NU	Discontinued
10VC012	UNNAMED RIVER NEAR CAPE GELL	NU	Discontinued
10VC013	SNOWBIRD CREEK NEAR BRADFORD ISLAND	NU	Discontinued
10VC014	WHITE BEAR CREEK NEAR BRADFORD ISLAND	NU	Discontinued
10VH001	FALLS RIVER NEAR D'IBERVILLE FIORD	NU	Discontinued
10VK001	RUGGLES RIVER AT OUTLET LAKE HAZEN	NU	Active
11AA001	NORTH MILK RIVER NEAR INTERNATIONAL BOUNDARY	AB	Active
11AA002	NORTH MILK RIVER AT KNIGHT'S RANCH	AB	Discontinued
11AA003	NORTH BRANCH OF MILK RIVER NEAR MACKIE'S RANCH	AB	Discontinued
11AA004	MILK RIVER AT MACKIE'S RANCH	AB	Discontinued
11AA005	MILK RIVER AT MILK RIVER	AB	Active
11AA006	MILK RIVER AT WRITING-ON-STONE POLICE DETACHMENT	AB	Discontinued
11AA007	MILK RIVER AT PENDANT D'OREILLE POLICE DETACHMENT	AB	Discontinued
11AA009	SAGE CREEK AT BJORDALS NEAR WILD HORSE	AB	Discontinued
11AA010	DEER CREEK AT DICKINSON'S RANCH	AB	Discontinued
11AA011	DEER CREEK AT DEER CREEK CATTLE CO.'S RANCH	AB	Discontinued
11AA012	DEER CREEK CATTLE CO. WEST DITCH	AB	Discontinued
11AA013	DEER CREEK CATTLE CO. EAST DITCH	AB	Discontinued
11AA024	MAYNARD COULEE NEAR ONEFOUR POST OFFICE	AB	Discontinued
11AA025	MILK RIVER AT WESTERN CROSSING OF INTERNATIONAL BOUNDARY	AB	Active
11AA026	SAGE CREEK AT Q RANCH NEAR WILDHORSE	AB	Active
11AA027	SAGE CREEK NEAR INTERNATIONAL BOUNDARY	AB	Discontinued
11AA028	BEAR CREEK NEAR INTERNATIONAL BOUNDARY	AB	Active
11AA029	MINERS COULEE NEAR INTERNATIONAL BOUNDARY	AB	Active
11AA030	MILK RIVER NEAR INTERNATIONAL BOUNDARY	MT	Discontinued
11AA032	NORTH FORK MILK RIVER ABOVE ST. MARY CANAL	MT	Active
11AA033	SOUTH FORK MILK RIVER NEAR BABB	MT	Discontinued
11AA034	MILK RIVER NEAR WRITING-ON-STONE PARK	AB	Discontinued
11AA035	MILK RIVER NEAR PENDANT D'OREILLE	AB	Discontinued
11AA036	MILK RIVER AT HIGHWAY NO. 880	AB	Discontinued
11AA037	RED CREEK AT HIGHWAY NO. 4	AB	Discontinued
11AA038	VERDIGRIS COULEE NEAR THE MOUTH	AB	Active
11AA039	VERDIGRIS LAKE TRIBUTARY NEAR MILK RIVER	AB	Discontinued
11AA040	BREED CREEK NEAR INTERNATIONAL BOUNDARY	AB	Discontinued
11AB001	MIDDLE CREEK BELOW MIDDLE CREEK RESERVOIR	SK	Active
11AB003	BATTLE CREEK ABOVE GAFF DITCH	SK	Discontinued
11AB004	TENMILE CREEK NEAR TENMILE POLICE DETACHMENT	SK	Discontinued
11AB005	ADAMS CREEK AT SODERSTROM'S RANCH	SK	Discontinued
11AB006	LODGE CREEK AT INTERNATIONAL BOUNDARY	SK	Discontinued
11AB007	LODGE CREEK AT HARTT'S RANCH	AB	Discontinued
11AB008	MIDDLE CREEK ABOVE LODGE CREEK	SK	Active
11AB009	MIDDLE CREEK NEAR THE SASKATCHEWAN BOUNDARY	AB	Active
11AB010	BATTLE CREEK AT NASH'S RANCH	SK	Discontinued
11AB014	ADAMS CREEK AT SPANGLER'S RANCH	SK	Discontinued
11AB015	BATTLE CREEK BELOW DIVERSION CANAL	SK	Discontinued
11AB019	GAFF DITCH FROM BATTLE CREEK	SK	Discontinued
11AB022	SHEPHERD BROS. EAST DITCH NEAR BATTLE CREEK	SK	Discontinued
11AB023	LODGE CREEK AT HESTER'S RANCH	AB	Discontinued
11AB025	GILCHRIST BROS. DITCH NEAR CONSUL	SK	Discontinued
11AB043	MARSHALL AND GAFF DITCH AT BATTLE CREEK	SK	Discontinued
11AB044	MCKINNON DITCH NEAR CONSUL	SK	Active
11AB051	MULL EAST DITCH	SK	Discontinued
11AB052	MULL WEST DITCH	SK	Discontinued
11AB063	THELMA CREEK AT ENGLISH'S RANCH	AB	Discontinued
11AB066	WOOD AND ANDERSON SOUTH DITCH NEAR COULEE	SK	Discontinued
11AB067	WOOD AND ANDERSON NORTH DITCH NEAR COULEE	SK	Discontinued
11AB070	MCRAE COULEE AT INTERNATIONAL BOUNDARY	SK	Discontinued
11AB071	BUSHY COULEE NEAR CONSUL	SK	Discontinued
11AB073	BATTLE CREEK BELOW WILKES' RANCH	SK	Discontinued
